2025-06-15 11:05:00 - SYSTEM - Activity tracking started
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1607, Y: 1025
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1607, Y: 1025
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1607, Y: 1025
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1608, Y: 1025
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1608, Y: 1027
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1609, Y: 1027
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1609, Y: 1027
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1610, Y: 1027
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1610, Y: 1028
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1612, Y: 1028
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1612, Y: 1029
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1613, Y: 1029
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1614, Y: 1029
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1614, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1614, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1615, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1616, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1616, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1617, Y: 1030
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1619, Y: 1031
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1619, Y: 1031
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1620, Y: 1032
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1621, Y: 1032
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1621, Y: 1032
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1623, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1623, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1624, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1626, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1627, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1629, Y: 1033
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1629, Y: 1034
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1631, Y: 1034
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1631, Y: 1034
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1632, Y: 1035
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1633, Y: 1035
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1634, Y: 1035
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1636, Y: 1035
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1637, Y: 1035
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1637, Y: 1036
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1638, Y: 1036
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1639, Y: 1036
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1639, Y: 1036
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1640, Y: 1036
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1641, Y: 1037
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1642, Y: 1037
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1643, Y: 1037
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1651, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1652, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1652, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1653, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1654, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1655, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1655, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1657, Y: 1038
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1657, Y: 1039
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1657, Y: 1039
2025-06-15 11:05:09 - MOUSE_MOVE - X: 1658, Y: 1039
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1659, Y: 1040
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1659, Y: 1040
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1660, Y: 1040
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1661, Y: 1040
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1661, Y: 1041
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1661, Y: 1041
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1662, Y: 1042
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1662, Y: 1043
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1663, Y: 1044
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1664, Y: 1045
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1047
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1048
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1048
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1049
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1050
2025-06-15 11:05:10 - MOUSE_MOVE - X: 1665, Y: 1051
2025-06-15 11:05:10 - MOUSE_LEFT_DOWN - X: 1665, Y: 1051
2025-06-15 11:05:10 - MOUSE_LEFT_UP - X: 1665, Y: 1051
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1662, Y: 1043
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1657, Y: 1031
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1651, Y: 1020
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1647, Y: 1007
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1644, Y: 997
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1638, Y: 985
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1636, Y: 976
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1634, Y: 969
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1631, Y: 963
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1629, Y: 957
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1627, Y: 952
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1625, Y: 948
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1623, Y: 944
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1622, Y: 939
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1620, Y: 935
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1619, Y: 932
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1617, Y: 928
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1616, Y: 925
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1615, Y: 923
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1614, Y: 919
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1613, Y: 917
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1613, Y: 915
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1612, Y: 913
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 911
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 908
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 907
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 906
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 905
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 905
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 904
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 903
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 902
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 901
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 901
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 900
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 900
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 899
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 898
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 898
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 897
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1609, Y: 896
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 896
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 895
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 893
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 893
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 892
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1612, Y: 891
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 891
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 890
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 889
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 889
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 888
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 887
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 886
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 885
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 884
2025-06-15 11:05:12 - MOUSE_RIGHT_DOWN - X: 1612, Y: 884
2025-06-15 11:05:12 - MOUSE_RIGHT_UP - X: 1612, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1643, Y: 925
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1642, Y: 923
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1640, Y: 921
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1637, Y: 918
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1634, Y: 916
